id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
8988,1582,420,18,10.0,1,0,16/07/2020 20:59,,,81,,"Consider the subspaces of $\mathbb{R}^3$, $S_1$  generated by $A=\{(1, 0, -3), (1, 5, 7), (3, 5, 1)\}$ and $S_2=\{(x, y, z): x+2y=0\}$. 
The dimensions $d_1$ of $S_1\cap S_2$ and $d_2$ of $S_1+S_2$ are: ",Advanced,"$d_1=1, \quad d_2=3$","$d_1=2, \quad d_2=2$","$d_1=0, \quad d_2=4$","$d_1=1, \quad d_2=4$",,,29/04/2019 16:58,1,01/05/2019 22:44,38.0,5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces
12357,1809,925,3,39.0,3,0,13/02/2021 1:12,,,42,,Determine which of the following functions  $f\colon \mathbb{R}\to\mathbb{R}$ is surjective.,Basic,$f(x)=x^3$,$f(x)=x^2$,$f(x)=1$,$f(x)=\sin (x)$,,,29/07/2019 17:10,1,20/10/2019 18:24,37.0,1,1,1.0,342.0,Surjectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics"
7506,965,436,18,10.0,4,0,10/01/2020 8:18,,,81,,"An orthogonal basis for the subspace $S=\{(x, y, z): x-y-z=0\}$ of $\mathbb{R}^3$ is:",Basic,"$\displaystyle \left\{(1, 1, 0), \left(\frac{1}{2}, -\frac{1}{2}, 1\right)\right\}$","$\{(1, 1, 0), (1, 0, 1)\}$","$\{(1, 1, 0), (1, 0, 1), (0, 1, 1)\}$","$\{(2, 1, 1)\}$",,,30/04/2019 12:03,1,01/05/2019 23:51,38.0,1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces
5946,851,384,18,11.0,5,-1,07/01/2020 1:21,,,38,,Choose the right answer: ,Basic,"The rotation function  $F_\theta:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated with the  $\theta$ angle is an orthogonal linear operator
","The translation function $F_v:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated to vector $v$ is a linear operator
","The reflection function $F:\mathbb{R}^2\rightarrow \mathbb{R}^2$ around the line y = x, defined by $F(x,y)=(y, x)$ is a non-orthogonal linear operator
",The rotation function  $F_\theta:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated with the  $\theta$ angle is a non-orthogonal linear operator,,,27/04/2019 22:44,1,16/05/2019 16:12,61.0,4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations
4399,168,457,18,10.0,4,0,03/01/2020 19:06,,,81,,Indicate which of the following set of vectors is a spanning set of $\mathbb{R}^2$.,Basic,"$\left\{(1,2),(0,1),(2,2)\right\}$","$\left\{(1,1),(-2,-2),(3,3)\right\}$","$\left\{(3,0)\right\}$","$\left\{(-1,3),(3,-9)\right\}$",,,02/05/2019 19:12,1,02/05/2019 19:14,38.0,2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces
14833,913,177,14,,2,0,01/12/2021 23:00,,,41,,"Throughout the week, a web store recorded the number of mobile phones sold per day:

$\begin{array}{ |l|c|c|c|c|c|c|c| } 
 \hline
 \text{Weekday}&\text{I} &\text{II} & \text{III} &\text{IV}& \text{V}&\text{VI}&\text{VII} \\ 
\hline
\text{Number of sold phones}& 12& 8&12&4&8&11&12 \\ 
 \hline
\end{array}$

Find the mode of the number of sold phones.",Basic,$12$,$8$,$4$,$11$,,,03/04/2019 19:38,1,09/04/2019 1:39,37.0,1,3,1.0,45.0,Sample,Statistics,
9130,1602,857,18,,3,1,25/07/2020 19:39,,,127,,"The matrix $A = \begin{bmatrix}
1 & 4 \\
1 & -2 \end{bmatrix}$ is similar to the matrix:",Advanced,"$\begin{bmatrix}
2 & 0 \\
0 & -3 \end{bmatrix}$","$\begin{bmatrix}
2 & 4 \\
1 & -3 \end{bmatrix}$","$\begin{bmatrix}
-1 & 0 \\
0 & 1 \end{bmatrix}$"," $\begin{bmatrix}
1 & 0 \\
0 & 0 \end{bmatrix}$",,,10/07/2019 11:56,1,28/07/2019 1:52,64.0,4,4,1.0,127.0,Eigenvalues,Linear Algebra,
22144,3472,1768,18,7.0,4,1,26/12/2024 18:57,,,52,,"Find $\mathrm{det}(R)\cdot A^T\cdot  B + R^{-1}$, where $A=\left( \begin{array}{rrr}
2  & -1 & 0 \end{array}
\right)$, $B=\left( \begin{array}{rrr}
3  & 2 & 1 \end{array}
\right)$, and $R=\left( \begin{array}{rrr}
1  & 0 & -2 \\ 
3 & -1 & 0 \\
0  & 0 & 1 \end{array}
\right)$.",Advanced,"$\left( \begin{array}{rrr}
-5  & -4 & 0 \\ 
6 & 1 & 7 \\
0  & 0 & 1 \end{array}
\right)$","$\left( \begin{array}{rrr}
7  & 4 & 4 \\ 
0 & -3 & 5 \\
0  & 0 & 1 \end{array}
\right)$","$\left( \begin{array}{rrr}
-5  & -4 & -4 \\ 
6 & 1 & 1 \\
0  & 0 & 1 \end{array}
\right)$","$\left( \begin{array}{rrr}
7  & 4 & 0 \\ 
0 & -3 & -1 \\
0  & 0 & 1 \end{array}
\right)$",,,19/09/2019 19:18,1,20/09/2019 17:00,37.0,3,4,,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants
5362,851,384,18,11.0,5,-1,06/01/2020 1:24,,,38,,Choose the right answer: ,Basic,"The rotation function  $F_\theta:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated with the  $\theta$ angle is an orthogonal linear operator
","The translation function $F_v:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated to vector $v$ is a linear operator
","The reflection function $F:\mathbb{R}^2\rightarrow \mathbb{R}^2$ around the line y = x, defined by $F(x,y)=(y, x)$ is a non-orthogonal linear operator
",The rotation function  $F_\theta:\mathbb{R}^2\rightarrow \mathbb{R}^2$ associated with the  $\theta$ angle is a non-orthogonal linear operator,,,27/04/2019 22:44,1,16/05/2019 16:12,61.0,4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations
22202,3464,1941,18,9.0,2,0,26/12/2024 21:50,,,43,,"How many solutions does the following linear system have, with respect to $a\in\mathbb{R}$?
$$\left\{\begin{array}{cccccccc}
ax & + & y & + & 2az & = & a+5\\
ax & - & ay & - & z & = & a\\
x & - & ay & + & z & = & 3
\end{array}\right.$$",Advanced,"One solution for $a\neq 1$, and no solutions for $a=1$.","One solution for $a\neq 1,-1$, no solutions for $a=1$ and infinitely many solutions for $a=-1$.",One solution for every $a\in\mathbb{R}$.,"No solutions for $a\neq 0$, and one solution for $a=0$.",,,12/11/2019 17:05,1,17/06/2020 12:08,37.0,5,2,,138.0,Solution of a linear system,Linear Algebra,Linear Systems
