id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
4588,1220,437,18,11.0,2,0,04/01/2020 13:03,,,38,,"Consider the linear applications 

$\begin{array}{cccc}
F: & \mathbb{R}^3 & \rightarrow  & \mathbb{R}^2 \\
  & (x, y, z) & \longrightarrow & (y, x-z)
\end{array}$
$\begin{array}{cccc}
G: & \mathbb{R}^2 & \rightarrow  & \mathbb{R}^2 \\
  & (x, y) & \longrightarrow & (x+y, x-2y)
\end{array}$

Choose the right answer: ",Basic,"$(G\circ F)(x, y, z)=(x+y-z, -2x+y+2z)$ and $(F\circ G)$ does not exist 
","$(F\circ G)(x, y, z)=(x+y-z, -2x+y+2z)$and $(G\circ F)$ does not exist 
","$(G\circ F)(x, y, z)=(F\circ G)(x, y, z)=(x+y-z, -2x+y+2z)$
","$(G\circ F)(y, x-z)=(x+y-z, -2x+y+2z)$ and $(F\circ G)(x, y)=(x+y, x-2y)$ ",,,30/04/2019 12:04,1,16/05/2019 16:18,61.0,3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations
9005,1582,696,25,,2,1,17/07/2020 15:45,,,81,,"In $\mathbb{R}^3$, the point of intersection of the line $r$ that passes through the points $A=(1,0,-1)$ and $B=(3,2,-2)$ with the plane  $\pi: x - y + 2z = 0$ is:",Advanced,"$\left(0, -1, -\dfrac{1}{2}\right)$.","$\left(2, 3, \dfrac{1}{2}\right)$.","$\left(1, -1, 2\right)$.","$\left(3, 2, \dfrac{1}{2}\right)$.",,,16/05/2019 11:51,1,30/11/2019 23:20,38.0,3,3,1.0,72.0,Cartesian equations of a line,Analytic Geometry,
3314,1044,268,4,4.0,2,-1,18/12/2019 15:25,,,66,,"Find $\dfrac{?^2z}{?x?y}$  of $z(x,y)=8x^2y^3-4x^3+14y^2$.",Basic,"$\dfrac{?^2z}{?x?y}(x,y)=48xy^2$","$\dfrac{?^2z}{?x?y}(x,y)=24x^2y^2$","$\dfrac{?^2z}{?x?y}(x,y)=24xy^2$","$\dfrac{?^2z}{?x?y}(x,y)=48x^2y^2$",,,12/04/2019 22:54,1,16/08/2019 23:11,37.0,2,4,1.0,99.0,Second order,Differentiation,Partial Differentiation
3397,1039,264,4,4.0,3,-1,18/12/2019 15:51,,,66,,"The pressure, $p$, of a mass of gas is given by $pV=mRT$, where $m$ and $R$ are constants, $V$ is the volume and $T$ the temperature. Find $\dfrac{\partial p}{\partial T}$ of $pV=mRT$, keeping $V$ constant.",Basic,$\dfrac{?p}{?T}=\dfrac{mR}{V}$,$\dfrac{?p}{?T}=VmR$,$\dfrac{?p}{?T}=TmR$,$\dfrac{?p}{?T}=\dfrac{V}{mR}$,,,12/04/2019 22:33,1,08/05/2020 15:31,37.0,1,1,1.0,225.0,One variable,Differentiation,Partial Differentiation
4053,1282,426,18,10.0,4,0,02/01/2020 14:06,,,72,,Choose the true statement.,Basic,Every set of four vectors that spans $\mathbb{R}^4$ is a basis for $\mathbb{R}^4$,There is a set of five linearly independent vectors in $\mathbb{R}^4$,There is a set of three vectors that span $\mathbb{R}^4$,Every set of vectors that spans $\mathbb{R}^4$ is a basis for $\mathbb{R}^4$,,,30/04/2019 1:18,1,01/05/2019 22:58,38.0,1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces
17502,3086,1078,4,,6,0,06/01/2023 14:08,,,80,," Consider $f(x,y,z) = 6x^2y + 7xz^3 +e^x -x^2yz^2$. Evaluate $f_{xy}(1,2,3)$.",Basic,"$f_{xy}(1,2,3) = -6$","$f_{xy}(1,2,3) = -2$","$f_{xy}(1,2,3) = 12$","$f_{xy}(1,2,3) = 2$",,,28/02/2020 18:03,1,15/06/2020 18:37,38.0,2,5,1.0,99.0,Second order,Differentiation,
4142,1220,421,18,10.0,4,1,03/01/2020 1:24,,,72,,"If $u=(1,-2,\lambda)$ and $v=(-2,4,5)$ are linearly dependent vectors of $\mathbb{R}^3$, indicate what value can $\lambda$ assume.",Basic,$\lambda=-\dfrac{5}{2}$,$\lambda=0$,$\lambda=\dfrac{1}{5}$,$\lambda=-2$,,,30/04/2019 1:05,1,01/05/2019 22:50,38.0,1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces
12108,1631,628,18,8.0,2,1,24/01/2021 21:51,,,127,,"Knowing that the characteristic polynomial of a real $3 \times 3$ matrix $A$ is $\lambda^3 -5\lambda^2 + 2\lambda + 8$, indicate the set corresponding to the eigenvalues of $A$.",Advanced," $\{-1, 2, 4\}$","$\{-2, 1, 3 \}$ ","$\{-5, 1, 2\}$"," $\{-5, 2, 8\}$",,,10/05/2019 18:16,1,28/07/2019 1:48,64.0,3,3,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors
19741,3342,564,25,,1,1,01/02/2024 11:06,,,81,,"Let the vectors $u=(2, 4, -2)$, $v=(-1, 2, 0)$ and  $w=(2, k, 4)$  of $\mathbb{R}^3$. 
The vector $w$ is perpendicular to $u$ and $v$ when:",Basic,$k=1$.,$k=-1$.,$k=2$.,$k=-2$.,,,07/05/2019 10:34,1,07/05/2019 17:46,38.0,1,2,1.0,65.0,Cross product,Analytic Geometry,
22978,3514,1990,4,4.0,1,1,16/01/2025 21:22,,,58,,"The differentiable function $f:\{\,(x,y)\in \mathbb{R}^{2};x\neq 0,\,y>0\}\rightarrow \mathbb{R},$
 $$f(x,y)=y^{\frac{y}{x}}\cdot \sin \left(\dfrac{y}{x}\right)$$ satisfies the equation",Advanced,"$x^{2}\cdot \dfrac{\partial f}{\partial x}(x,y)+xy\cdot \dfrac{\partial f}{\partial y}(x,y)=y\cdot f(x,y)$","$x\cdot \dfrac{\partial f}{\partial x}(x,y)+y\cdot \dfrac{\partial f}{\partial y}(x,y)=\dfrac{1}{x}\cdot f(x,y)$","$x^{2}\cdot \dfrac{\partial f}{\partial y}(x,y)+xy\cdot \dfrac{\partial f}{\partial x}(x,y)=xy\cdot f(x,y)$","$xy\cdot \dfrac{\partial f}{\partial x}(x,y)+y\cdot \dfrac{\partial f}{\partial y}(x,y)=y\cdot f(x,y)$",,,02/03/2020 0:22,1,09/05/2020 1:22,37.0,5,1,,99.0,Second order,Differentiation,Partial Differentiation
